source_system,source_code,source_display,target_system,target_code,target_display
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90791,GORDONIA SPUTI,http://snomed.info/sct,113648006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80057,GRAM NEGATIVE DIPLOCOCCI,http://snomed.info/sct,83410001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80070,GRAM NEGATIVE ROD #1,http://snomed.info/sct,87172008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80071,GRAM NEGATIVE ROD #2,http://snomed.info/sct,87172008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80072,GRAM NEGATIVE ROD #3,http://snomed.info/sct,87172008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80073,GRAM NEGATIVE ROD #4,http://snomed.info/sct,87172008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80058,GRAM NEGATIVE ROD(S),http://snomed.info/sct,87172008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80081,GRAM POSITIVE BACTERIA,http://snomed.info/sct,8745002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80055,GRAM POSITIVE COCCUS(COCCI),http://snomed.info/sct,59206002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80056,GRAM POSITIVE RODS,http://snomed.info/sct,83514008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80037,GRAM VARIABLE RODS,http://snomed.info/sct,301780001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90817,GRANULICATELLA ADIACENS,http://snomed.info/sct,113713009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90772,GRAPHIUM EUMORPHUM,http://snomed.info/sct,21755009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90310,HAEMOPHILUS APHROPHILUS,http://snomed.info/sct,442683005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90873,HAEMOPHILUS HAEMOLYTICUS,http://snomed.info/sct,54950008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80198,HAEMOPHILUS INFLUENZAE,http://snomed.info/sct,44470000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80043,HAEMOPHILUS PARAINFLUENZAE,http://snomed.info/sct,51593004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80044,HAEMOPHILUS SP,http://snomed.info/sct,71268004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80256,HAEMOPHILUS SPECIES NOT INFLUENZAE,http://snomed.info/sct,713920003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80009,HAFNIA ALVEI,http://snomed.info/sct,76694001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80144,HERPES SIMPLEX VIRUS TYPE 1,http://snomed.info/sct,15302007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80145,HERPES SIMPLEX VIRUS TYPE 2,http://snomed.info/sct,13687007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90422,HOOKWORM,http://snomed.info/sct,359762003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90533,HYMENOLEPIS NANA,http://snomed.info/sct,74311004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80178,INFLUENZA A VIRUS,http://snomed.info/sct,407479009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80179,INFLUENZA B VIRUS,http://snomed.info/sct,407480007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90636,IODAMOEBA BUTSCHLII,http://snomed.info/sct,53605000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90753,IXODES SPECIES,http://snomed.info/sct,27524005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80005,KLEBSIELLA OXYTOCA,http://snomed.info/sct,40886007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80004,KLEBSIELLA PNEUMONIAE,http://snomed.info/sct,56415008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80094,KLEBSIELLA SPECIES,http://snomed.info/sct,75032006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90848,KOCURIA KRISTINAE,http://snomed.info/sct,113772007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90874,KOCURIA ROSEA,http://snomed.info/sct,113773002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90717,LACTOBACILLUS GASSERI,http://snomed.info/sct,71158000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90801,LACTOBACILLUS RHAMNOSUS,http://snomed.info/sct,113798001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90466,LACTOBACILLUS SALIVARIUS SS. SALIVARIUS,http://snomed.info/sct,62761005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80088,LACTOBACILLUS SPECIES,http://snomed.info/sct,43690008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90740,LACTOCOCCUS SPECIES,http://snomed.info/sct,9879003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90456,LECLERCIA ADECARBOXYLATA,http://snomed.info/sct,57459006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90764,LEPTOTRICHIA HOFSTADII,http://snomed.info/sct,432196009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90877,LEPTOTRICHIA SPECIES,http://snomed.info/sct,52505003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80170,LEUCONOSTOC SPECIES,http://snomed.info/sct,43639007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80091,LISTERIA MONOCYTOGENES,http://snomed.info/sct,36094007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90823,LOMENTOSPORA PROLIFICANS (FORMERLY SCEDOSPORIUM PROLIFICANS),http://snomed.info/sct,69564000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80199,MALASSEZIA FURFUR,http://snomed.info/sct,29619007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80251,MANY BLASTOCYSTIS HOMINIS,http://snomed.info/sct,28923009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90497,MICROCOCCUS LUTEUS,http://snomed.info/sct,48299003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80306,MICROCOCCUS/STOMATOCOCCUS SPECIES,http://snomed.info/sct,52864008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90808,MICROMONOSPORA SPECIES,http://snomed.info/sct,416958001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80258,MICROSPORIDIUM SPECIES SEEN,http://snomed.info/sct,243662007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80250,MODERATE BLASTOCYSTIS HOMINIS,http://snomed.info/sct,28923009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80163,MOLD,http://snomed.info/sct,84489001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80289,MORAXELLA CATARRHALIS,http://snomed.info/sct,24226003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80031,MORAXELLA SPECIES,http://snomed.info/sct,36361003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80018,MORGANELLA MORGANII,http://snomed.info/sct,243301005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80110,MUCOR SP.,http://snomed.info/sct,49782006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80130,MYCELIA STERILIA,http://snomed.info/sct,243555008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90641,MYCOBACTERIUM ABSCESSUS,http://snomed.info/sct,113838007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90476,MYCOBACTERIUM AVIUM,http://snomed.info/sct,83723009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80158,MYCOBACTERIUM AVIUM COMPLEX,http://snomed.info/sct,58503001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90387,MYCOBACTERIUM BOVIS,http://snomed.info/sct,27142009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90330,MYCOBACTERIUM CHELONAE,http://snomed.info/sct,243377008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90821,MYCOBACTERIUM CHIMAERA INTRACELLULARE GROUP,http://snomed.info/sct,83841006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80095,MYCOBACTERIUM FORTUITUM,http://snomed.info/sct,243378003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80093,MYCOBACTERIUM GORDONAE,http://snomed.info/sct,24871004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90333,MYCOBACTERIUM KANSASII,http://snomed.info/sct,1507005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90845,MYCOBACTERIUM LENTIFLAVUM,http://snomed.info/sct,113853004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90514,MYCOBACTERIUM MARINUM,http://snomed.info/sct,58869008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90353,MYCOBACTERIUM SCROFULACEUM,http://snomed.info/sct,20141004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90305,MYCOBACTERIUM SPECIES,http://snomed.info/sct,243368001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90489,MYCOBACTERIUM SZULGAI,http://snomed.info/sct,65613000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90866,MYCOBACTERIUM TRIPLEX,http://snomed.info/sct,113860005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80069,MYCOBACTERIUM TUBERCULOSIS,http://snomed.info/sct,113861009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80159,MYCOBACTERIUM TUBERCULOSIS COMPLEX,http://snomed.info/sct,113858008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90498,MYCOBACTERIUM XENOPI,http://snomed.info/sct,58663006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90761,MYCOBATERIUM HAEMOPHILUM,http://snomed.info/sct,21996001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80299,MYCOPLASMA HOMINIS,http://snomed.info/sct,1290001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90322,MYCOPLASMA SPECIES,http://snomed.info/sct,78981005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90712,MYROIDES SPECIES,http://snomed.info/sct,115127008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80040,NEISSERIA GONORRHOEAE,http://snomed.info/sct,68704007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80041,NEISSERIA MENINGITIDIS,http://snomed.info/sct,17872004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90459,NEISSERIA MUCOSA,http://snomed.info/sct,81795000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80042,NEISSERIA SPECIES,http://snomed.info/sct,59083001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90359,NEISSERIA SUBFLAVA,http://snomed.info/sct,77700001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90858,NEOASCOCHYTA DESMAZIERI,http://snomed.info/sct,4441000146102,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90762,NEOSCYTALIDIUM DIMIDIATUM,http://snomed.info/sct,715363007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80187,NOCARDIA ASTEROIDES COMPLEX,http://snomed.info/sct,414864009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90566,NOCARDIA NOVA,http://snomed.info/sct,37621001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90557,NOCARDIA OTITIDISCAVIARUM (CAVIAE),http://snomed.info/sct,63087008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80068,NOCARDIA SPECIES,http://snomed.info/sct,59674005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90797,NOCARDIA TRANSVALENSIS COMPLEX,http://snomed.info/sct,131341007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80119,NUTRITIONALLY VARIANT STREPTOCOCCUS,http://snomed.info/sct,414886005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80182,OCHROBACTRUM ANTHROPI,http://snomed.info/sct,116490002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80263,ORGANISM,http://snomed.info/sct,410607006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80149,PAECILOMYCES SPECIES,http://snomed.info/sct,26001000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80302,PANTOEA SPECIES,http://snomed.info/sct,115013001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80180,PARAINFLUENZA VIRUS TYPE 1,http://snomed.info/sct,407489008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90526,PARAINFLUENZA VIRUS TYPE 2,http://snomed.info/sct,407491000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80181,PARAINFLUENZA VIRUS TYPE 3,http://snomed.info/sct,407493002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90805,PASTEURELLA CANIS,http://snomed.info/sct,7784009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80034,PASTEURELLA MULTOCIDA,http://snomed.info/sct,10879005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90754,PASTEURELLA SPECIES,http://snomed.info/sct,87579009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80189,PEDIOCOCCUS SPECIES,http://snomed.info/sct,243236007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90585,PENICILLIUM MARNEFFEI,http://snomed.info/sct,71825007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80064,PENICILLIUM SPECIES,http://snomed.info/sct,42993004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90733,PEPTONIPHILUS (PEPTOSTREPTOCOCCUS) SPECIES,http://snomed.info/sct,430742009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90501,PEPTOSTREPTOCOCCUS SP.,http://snomed.info/sct,243417000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90977,PHIALEMONIUM INFLATUM,http://snomed.info/sct,721918008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90660,PHOMA SPECIES,http://snomed.info/sct,61019006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90645,PINWORM EGG(S) SEEN,http://snomed.info/sct,609080003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80268,PITHOMYCES SP.,http://snomed.info/sct,12760009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90294,PLESIOMONAS SHIGELLOIDES,http://snomed.info/sct,38643006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80212,PORPHYROMONAS SPECIES,http://snomed.info/sct,114154000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90724,POSITIVE FOR ADENOVIRUS,http://snomed.info/sct,424470006,"Adenovirus group"
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90819,POSITIVE FOR CRYPTOCOCCAL ANTIGEN,http://snomed.info/sct,103094002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80308,POSITIVE FOR CYTOMEGALOVIRUS,http://snomed.info/sct,407444007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80222,POSITIVE FOR GROUP B BETA STREPTOCOCCI,http://snomed.info/sct,43492007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90727,POSITIVE FOR HERPES SIMPLEX (HSV),http://snomed.info/sct,88594005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80310,POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),http://snomed.info/sct,15302007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80311,POSITIVE FOR HERPES SIMPLEX TYPE 2 (HSV2),http://snomed.info/sct,13687007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80230,POSITIVE FOR INFLUENZA A VIRAL ANTIGEN,http://snomed.info/sct,121006005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80257,POSITIVE FOR INFLUENZA B VIRAL ANTIGEN,http://snomed.info/sct,121008006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80259,POSITIVE FOR M. TUBERCULOSIS BY MTD,http://snomed.info/sct,113861009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80293,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,http://snomed.info/sct,115329001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90634,POSITIVE FOR MICROSPORIDIA SPECIES,http://snomed.info/sct,418382009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90721,POSITIVE FOR PARAINFLUENZA TYPE 1,http://snomed.info/sct,407489008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90722,POSITIVE FOR PARAINFLUENZA TYPE 2,http://snomed.info/sct,407491000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90723,POSITIVE FOR PARAINFLUENZA TYPE 3,http://snomed.info/sct,407493002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90726,POSITIVE FOR PARAINFLUENZA VIRUS,http://snomed.info/sct,407498006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80300,POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),http://snomed.info/sct,79909001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90725,POSITIVE FOR RESPIRATORY SYNCYTIAL VIRUS (RSV),http://snomed.info/sct,6415009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80309,POSITIVE FOR VARICELLA ZOSTER,http://snomed.info/sct,19551004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80236,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,http://snomed.info/sct,8331005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80237,PRESUMPTIVE CLOSTRIDIUM SEPTICUM,http://snomed.info/sct,33101000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80295,PRESUMPTIVE GARDNERELLA VAGINALIS,http://snomed.info/sct,64071004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80233,PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,http://snomed.info/sct,243417000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90818,PRESUMPTIVE POSITIVE FOR LEGIONELLA SEROGROUP 1 ANTIGEN,http://snomed.info/sct,120991000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80234,PRESUMPTIVE PROPIONIBACTERIUM ACNES,http://snomed.info/sct,39473003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80229,PRESUMPTIVE STREPTOCOCCUS BOVIS,http://snomed.info/sct,72646003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80232,PRESUMPTIVE VEILLONELLA SPECIES,http://snomed.info/sct,29875005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90528,PREVOTELLA (BACTEROIDES) SPECIES,http://snomed.info/sct,114129000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80244,PREVOTELLA SPECIES,http://snomed.info/sct,114129000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80223,PROBABLE ENTEROCOCCUS,http://snomed.info/sct,2785000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80241,PROBABLE MICROCOCCUS SPECIES,http://snomed.info/sct,52864008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80108,PROPIONIBACTERIUM ACNES,http://snomed.info/sct,39473003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80115,PROPIONIBACTERIUM SPECIES,http://snomed.info/sct,34844008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90837,PROTEUS HAUSERI,http://snomed.info/sct,417592004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80017,PROTEUS MIRABILIS,http://snomed.info/sct,73457008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90454,PROTEUS PENNERI,http://snomed.info/sct,45298005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80084,PROTEUS SPECIES,http://snomed.info/sct,50517009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80016,PROTEUS VULGARIS,http://snomed.info/sct,45834001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90683,PROTEUS VULGARIS GROUP,http://snomed.info/sct,243304002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80020,PROVIDENCIA RETTGERI,http://snomed.info/sct,14196002,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80097,PROVIDENCIA SPECIES,http://snomed.info/sct,112284001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80019,PROVIDENCIA STUARTII,http://snomed.info/sct,1445008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80026,PSEUDOMONAS AERUGINOSA,http://snomed.info/sct,52499004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90530,PSEUDOMONAS FLUORESCENS,http://snomed.info/sct,39289003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80305,PSEUDOMONAS LUTEOLA,http://snomed.info/sct,33919008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90784,PSEUDOMONAS MENDOCINA,http://snomed.info/sct,59419001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90705,PSEUDOMONAS ORYZIHABITANS,http://snomed.info/sct,113931000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80027,PSEUDOMONAS PUTIDA,http://snomed.info/sct,68608003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80029,PSEUDOMONAS SPECIES,http://snomed.info/sct,57032008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90324,PSEUDOMONAS STUTZERI,http://snomed.info/sct,58024003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90759,RAOULTELLA ORNITHINOLYTICA,http://snomed.info/sct,416832000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90815,RAOULTELLA PLANTICOLA,http://snomed.info/sct,416264004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90638,RARE BLASTOCYSTIS HOMINIS,http://snomed.info/sct,28923009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80242,RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,http://snomed.info/sct,52864008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80177,RESPIRATORY SYNCYTIAL VIRUS (RSV),http://snomed.info/sct,6415009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90825,RHINOCLADIELLA SP.,http://snomed.info/sct,21690009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80206,RHINOVIRUS,http://snomed.info/sct,1838001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90750,RHIZOBIUM RADIOBACTER,http://snomed.info/sct,438107000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80105,RHIZOPUS SPECIES,http://snomed.info/sct,17683005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90492,RHODOTORULA GLUTINIS,http://snomed.info/sct,69250004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80061,RHODOTORULA SPECIES,http://snomed.info/sct,51976007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90757,ROSEOMONAS SPECIES,http://snomed.info/sct,115159001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90378,ROTHIA DENTOCARIOSA,http://snomed.info/sct,35379007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90983,ROTHIA SPECIES,http://snomed.info/sct,90163001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90849,S. AUREUS POSITIVE; MRSA NEGATIVE,http://snomed.info/sct,3092008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90840,S. AUREUS POSITIVE; MRSA POSITIVE,http://snomed.info/sct,3092008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90840,S. AUREUS POSITIVE; MRSA POSITIVE,http://snomed.info/sct,115329001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80102,SACCHAROMYCES CEREVISIAE,http://snomed.info/sct,58296003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90406,SALMONELLA AGONA,http://snomed.info/sct,80627004,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90715,SALMONELLA BARRANQUILLA,http://snomed.info/sct,87933008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90448,SALMONELLA BRAENDERUP,http://snomed.info/sct,35225001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90430,SALMONELLA DUBLIN,http://snomed.info/sct,62136003,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80022,SALMONELLA ENTERITIDIS,http://snomed.info/sct,73525009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90412,SALMONELLA HEIDELBERG,http://snomed.info/sct,71865006,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90503,SALMONELLA INFANTIS,http://snomed.info/sct,82071007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90464,SALMONELLA JAVIANA,http://snomed.info/sct,88022005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90415,SALMONELLA NEWPORT,http://snomed.info/sct,56077000,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90484,SALMONELLA ORANIENBURG,http://snomed.info/sct,46667007,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90635,SALMONELLA OSLO,http://snomed.info/sct,35454005,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90368,SALMONELLA PARATYPHI A,http://snomed.info/sct,79128009,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90434,SALMONELLA SAINTPAUL,http://snomed.info/sct,2820001,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,90623,SALMONELLA SANDIEGO,http://snomed.info/sct,112287008,
https://mimic.mit.edu/fhir/CodeSystem/mibrob-orgitems,80196,SALMONELLA SPECIES,http://snomed.info/sct,27268008,
