source_system,source_code,source_display,target_system,target_code,target_display
https://mimic.mit.edu/fhir/CodeSystem/labitems,51207,Factor VIII Inhibitor,http://loinc.org,3204-5,Coagulation factor VIII inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51208,Factor X,http://loinc.org,3218-5,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51209,Factor XI,http://loinc.org,3226-8,Coagulation factor XI activity actual/normal in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51210,Factor XII,http://loinc.org,3232-6,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51211,Factor XIII,http://loinc.org,27815-0,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method
https://mimic.mit.edu/fhir/CodeSystem/labitems,51212,Fetal Hemoglobin,http://loinc.org,4576-5,Hemoglobin F/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51213,Fibrin Degradation Products,http://loinc.org,30226-5,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51214,"Fibrinogen, Functional",http://loinc.org,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51215,FMC-7,http://loinc.org,17220-5,FMC7 cells/100 cells in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51216,Fragmented Cells,http://loinc.org,10373-9,Fragments [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51217,Glyco A,http://loinc.org,42502-5,Glycolate [Moles/volume] in Serum or Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51218,Granulocyte Count,http://loinc.org,30394-1,Granulocytes [#/volume] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51219,H/O Smear,http://loinc.org,5909-7,Blood smear finding [Identifier] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51220,Heinz Body Prep,http://loinc.org,716-1,Heinz bodies [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51221,Hematocrit,http://loinc.org,4544-3,Hematocrit [Volume Fraction] of Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51222,Hemoglobin,http://loinc.org,718-7,Hemoglobin [Mass/volume] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51223,Hemoglobin A2,http://loinc.org,4551-8,Hemoglobin A2/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51224,Hemoglobin C,http://loinc.org,4563-3,Hemoglobin C/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51225,Hemoglobin F,http://loinc.org,4576-5,Hemoglobin F/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51226,Hemogloblin A,http://loinc.org,4546-8,Hemoglobin A/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51227,Hemogloblin S,http://loinc.org,4625-0,Hemoglobin S/Hemoglobin.total in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51228,Heparin,http://loinc.org,66483-9,Heparin unfractionated [Units/volume] in Platelet poor plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51229,"Heparin, LMW",http://loinc.org,32684-3,LMW Heparin [Units/volume] in Platelet poor plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51230,HLA-DR,http://loinc.org,32621-5,HLA-DR [Presence]
https://mimic.mit.edu/fhir/CodeSystem/labitems,51231,Howell-Jolly Bodies,http://loinc.org,7793-3,Howell-Jolly bodies [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51232,Hypersegmented Neutrophils,http://loinc.org,30450-1,Neutrophils.hypersegmented/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51233,Hypochromia,http://loinc.org,728-6,Hypochromia [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51234,Immunophenotyping,http://loinc.org,55230-7,Immunophenotyping study
https://mimic.mit.edu/fhir/CodeSystem/labitems,51235,Inhibitor Screen,http://loinc.org,40744-5,Factor inhibitor XXX [Presence] in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51236,Inpatient Hematology/Oncology Smear,http://loinc.org,5909-7,Blood smear finding [Identifier] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51237,INR(PT),http://loinc.org,6301-6,INR in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51238,Kappa,http://loinc.org,17096-9,Kappa lymphocytes/100 lymphocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51239,Lambda,http://loinc.org,17224-7,Lambda lymphocytes/100 lymphocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51240,Large Platelets,http://loinc.org,32146-3,Platelets Large [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51241,Leukocyte Alkaline Phosphatase,http://loinc.org,4659-9,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes
https://mimic.mit.edu/fhir/CodeSystem/labitems,51242,LUC,http://loinc.org,26463-0,Large unstained cells/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51243,Lupus Anticoagulant,http://loinc.org,3281-3,Lupus anticoagulant [Interpretation] in Platelet poor plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51244,Lymphocytes,http://loinc.org,736-9,Lymphocytes/100 leukocytes in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51245,"Lymphocytes, Percent",http://loinc.org,736-9,Lymphocytes/100 leukocytes in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51246,Macrocytes,http://loinc.org,30424-6,Macrocytes [Presence] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51247,MacroOvalocytes,http://loinc.org,10376-2,Oval macrocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51248,MCH,http://loinc.org,785-6,MCH [Entitic mass] by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51249,MCHC,http://loinc.org,786-4,MCHC [Mass/volume] by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51250,MCV,http://loinc.org,787-2,MCV [Entitic volume] by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51251,Metamyelocytes,http://loinc.org,28541-1,Metamyelocytes/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51252,Microcytes,http://loinc.org,30434-5,Microcytes [Presence] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51253,Monocyte Count,http://loinc.org,742-7,Monocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51254,Monocytes,http://loinc.org,5905-5,Monocytes/100 leukocytes in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51255,Myelocytes,http://loinc.org,26498-6,Myelocytes/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51256,Neutrophils,http://loinc.org,770-8,Neutrophils/100 leukocytes in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51257,Nucleated Red Cells,http://loinc.org,58413-6,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51258,Osmotic Fragility,http://loinc.org,34964-7,Osmotic fragility [Interpretation] of Red Blood Cells
https://mimic.mit.edu/fhir/CodeSystem/labitems,51259,Other Cells,http://loinc.org,26471-3,Leukocytes other/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51260,Ovalocytes,http://loinc.org,774-0,Ovalocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51261,Pappenheimer Bodies,http://loinc.org,7795-8,Pappenheimer bodies [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51262,Pencil Cells,http://loinc.org,10377-0,Pencil cells [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51263,Plasma Cells,http://loinc.org,13047-6,Plasma cells/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51264,Platelet Clumps,http://loinc.org,7796-6,Platelet clump [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51265,Platelet Count,http://loinc.org,777-3,Platelets [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51266,Platelet Smear,http://loinc.org,9317-9,Platelet adequacy [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51267,Poikilocytosis,http://loinc.org,779-9,Poikilocytosis [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51268,Polychromasia,http://loinc.org,10378-8,Polychromasia [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51269,Promyelocytes,http://loinc.org,783-1,Promyelocytes/100 leukocytes in Blood by Manual count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51270,"Protein C, Antigen",http://loinc.org,27820-0,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51271,"Protein C, Functional",http://loinc.org,27819-2,Protein C actual/normal in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51272,"Protein S, Antigen",http://loinc.org,27823-4,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51273,"Protein S, Functional",http://loinc.org,27822-6,Protein S actual/normal in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51274,PT,http://loinc.org,5902-2,Prothrombin time (PT)
https://mimic.mit.edu/fhir/CodeSystem/labitems,51275,PTT,http://loinc.org,14979-9,aPTT in Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51276,Quantitative G6PD,http://loinc.org,32546-4,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells
https://mimic.mit.edu/fhir/CodeSystem/labitems,51277,RDW,http://loinc.org,788-0,Erythrocyte distribution width [Ratio] by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51278,Red Blood Cell Fragments,http://loinc.org,800-3,Schistocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51279,Red Blood Cells,http://loinc.org,789-8,Erythrocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51280,Reptilase Time,http://loinc.org,6683-7,Reptilase time
https://mimic.mit.edu/fhir/CodeSystem/labitems,51281,Reptilase Time Control,http://loinc.org,5942-8,Reptilase time in Control Platelet poor plasma by Coagulation assay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51282,"Reticulocyte Count, Absolute",http://loinc.org,14196-0,Reticulocytes [#/volume] in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51283,"Reticulocyte Count, Automated",http://loinc.org,60474-4,Reticulocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51284,"Reticulocyte Count, Manual",http://loinc.org,40665-2,Reticulocytes [#/volume] in Blood by Manual count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51285,"Reticulocyte, Cellular Hemoglobin",http://loinc.org,76686-5,Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation
https://mimic.mit.edu/fhir/CodeSystem/labitems,51286,Ristocetin,http://loinc.org,18975-3,Ristocetin [Susceptibility]
https://mimic.mit.edu/fhir/CodeSystem/labitems,51287,Schistocytes,http://loinc.org,800-3,Schistocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51288,Sedimentation Rate,http://loinc.org,4537-7,Erythrocyte sedimentation rate by Westergren method
https://mimic.mit.edu/fhir/CodeSystem/labitems,51289,Serum Viscosity,http://loinc.org,3128-6,Viscosity of Serum
https://mimic.mit.edu/fhir/CodeSystem/labitems,51290,Sickle Cell Preparation,http://loinc.org,801-1,Sickle cells [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51291,Sickle Cells,http://loinc.org,801-1,Sickle cells [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51292,Spherocytes,http://loinc.org,802-9,Spherocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51293,Sugar Water Test,http://loinc.org,13534-3,Sucrose hemolysis [Presence] of Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51294,Target Cells,http://loinc.org,10381-2,Target cells [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51295,TdT,http://loinc.org,2983-5,Terminal deoxyribonucleotidyl transferase [Enzymatic activity/volume] in Plasma
https://mimic.mit.edu/fhir/CodeSystem/labitems,51296,Teardrop Cells,http://loinc.org,7791-7,Dacrocytes [Presence] in Blood by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51297,Thrombin,http://loinc.org,3243-3,Thrombin time
https://mimic.mit.edu/fhir/CodeSystem/labitems,51298,Von Willebrand Factor Activity,http://loinc.org,6014-5,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation
https://mimic.mit.edu/fhir/CodeSystem/labitems,51299,Von Willebrand Factor Antigen,http://loinc.org,27816-8,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay
https://mimic.mit.edu/fhir/CodeSystem/labitems,51300,WBC Count,http://loinc.org,6690-2,Leukocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51301,White Blood Cells,http://loinc.org,6690-2,Leukocytes [#/volume] in Blood by Automated count
https://mimic.mit.edu/fhir/CodeSystem/labitems,51302,Young Cells,http://loinc.org,55433-7,Immature cells/100 leukocytes in Blood
https://mimic.mit.edu/fhir/CodeSystem/labitems,51303,CD10,http://loinc.org,51216-0,CD10 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51304,CD103,http://loinc.org,51221-0,CD103 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51305,CD117,http://loinc.org,42866-4,CD117 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51306,CD11c,http://loinc.org,33202-3,CD11c cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51307,CD13,http://loinc.org,51237-6,CD13 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51308,CD138,http://loinc.org,42870-6,CD138 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51309,CD14,http://loinc.org,32507-6,CD14 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51310,CD15,http://loinc.org,51251-7,CD15 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51311,CD16,http://loinc.org,51086-7,CD16 blasts/100 blasts in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51312,CD16/56,http://loinc.org,51255-8,CD16+CD56+ cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51313,CD19,http://loinc.org,32525-8,CD19 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51314,CD2,http://loinc.org,32527-4,CD2 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51315,CD20,http://loinc.org,51115-4,CD20 blasts/100 blasts in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51316,CD22,http://loinc.org,51124-6,CD22 blasts/100 blasts in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51317,CD23,http://loinc.org,51268-1,CD23 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51318,CD25,http://loinc.org,32493-9,CD25 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51319,CD3,http://loinc.org,32529-0,CD3 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51320,CD33,http://loinc.org,51293-9,CD33 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51321,CD34,http://loinc.org,57400-4,CD34 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51322,CD38,http://loinc.org,51298-8,CD38 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51323,CD4,http://loinc.org,32533-2,CD3+CD4+ (T4 helper) cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51324,CD41,http://loinc.org,51319-2,CD41 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51325,CD45,http://loinc.org,51340-8,CD45 (Lymphs) cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51326,CD5,http://loinc.org,35640-2,CD5 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51327,CD55,http://loinc.org,51344-0,CD55 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51328,CD56,http://loinc.org,51280-6,CD3+CD56+ cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51329,CD57,http://loinc.org,32497-0,CD57 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51330,CD59,http://loinc.org,51358-0,CD59 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51331,CD64,http://loinc.org,51365-5,CD64 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51332,CD7,http://loinc.org,35641-0,CD7 cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51333,CD71,http://loinc.org,21169-8,CD71 cells/100 cells in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51334,CD8,http://loinc.org,32535-7,CD3+CD8+ (T8 suppressor) cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51335,FMC-7,http://loinc.org,44061-0,CD20+FMC7+ cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51336,Glyco A,http://loinc.org,55864-3,Glycolate [Moles/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51337,HLA-DR,http://loinc.org,51380-4,HLA-DR+ cells/100 cells in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51338,Immunophenotyping,http://loinc.org,55230-7,Immunophenotyping study
https://mimic.mit.edu/fhir/CodeSystem/labitems,51339,Iron Stain,http://loinc.org,13513-7,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain
https://mimic.mit.edu/fhir/CodeSystem/labitems,51340,Kappa,http://loinc.org,46237-4,Kappa lymphocytes/100 lymphocytes in Bone marrow
https://mimic.mit.edu/fhir/CodeSystem/labitems,51341,Lambda,http://loinc.org,20618-5,Lambda lymphocytes/100 lymphocytes in Specimen
https://mimic.mit.edu/fhir/CodeSystem/labitems,51342,Wright Giemsa,http://loinc.org,10355-6,Microscopic observation [Identifier] in Bone marrow by Wright Giemsa stain
https://mimic.mit.edu/fhir/CodeSystem/labitems,51365,Atypical Lymphocytes,http://loinc.org,33371-6,Variant lymphocytes/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51366,Bands,http://loinc.org,33361-7,Band form neutrophils/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51367,Basophils,http://loinc.org,17833-5,Basophils/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51368,Eosinophils,http://loinc.org,17834-3,Eosinophils/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51369,"Hematocrit, Joint Fluid",http://loinc.org,70168-0,Hematocrit [Volume Fraction] of Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51370,"Joint Crystals, Birefringence",http://loinc.org,5781-0,Crystals [type] in Synovial fluid by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51371,"Joint Crystals, Comment",http://loinc.org,14271-1,Character of Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51372,"Joint Crystals, Location",http://loinc.org,38458-6,Crystals [Presence] in Synovial fluid by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51373,"Joint Crystals, Number",http://loinc.org,38458-6,Crystals [Presence] in Synovial fluid by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51374,"Joint Crystals, Shape",http://loinc.org,5781-0,Crystals [type] in Synovial fluid by Light microscopy
https://mimic.mit.edu/fhir/CodeSystem/labitems,51375,Lymphocytes,http://loinc.org,26483-8,Lymphocytes/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51376,Macrophage,http://loinc.org,33376-5,Macrophages/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51377,Mesothelial Cells,http://loinc.org,33365-8,Mesothelial cells/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51378,Metamyelocytes,http://loinc.org,17801-2,Metamyelocytes/100 leukocytes in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51379,Monocytes,http://loinc.org,17835-0,Monocytes/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51380,NRBC,http://loinc.org,68545-3,Nucleated erythrocytes/100 leukocytes [Ratio] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51381,Other,http://loinc.org,30410-5,Leukocytes other/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51382,Polys,http://loinc.org,26522-3,Polymorphonuclear cells/100 leukocytes in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51383,"RBC, Joint Fluid",http://loinc.org,26458-0,Erythrocytes [#/volume] in Synovial fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51385,Atypical Lymphocytes,http://loinc.org,30417-0,Variant lymphocytes/100 leukocytes in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51386,Bands,http://loinc.org,26510-8,Band form neutrophils/100 leukocytes in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51387,Basophils,http://loinc.org,28543-7,Basophils/100 leukocytes in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51388,CD10,http://loinc.org,51217-8,CD10 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51389,CD103,http://loinc.org,42864-9,CD103 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51390,CD117,http://loinc.org,42867-2,CD117 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51391,CD11c,http://loinc.org,51232-7,CD11c cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51392,CD13,http://loinc.org,51238-4,CD13 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51393,CD138,http://loinc.org,42871-4,CD138 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51394,CD14,http://loinc.org,51248-3,CD14 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51395,CD15,http://loinc.org,51252-5,CD15 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51396,CD16,http://loinc.org,17828-5,CD16 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51397,CD16/56,http://loinc.org,18268-3,CD16+CD56+ cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51398,CD19,http://loinc.org,17829-3,CD19 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51399,CD2,http://loinc.org,17827-7,CD2 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51400,CD20,http://loinc.org,57418-6,CD20 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51401,CD22,http://loinc.org,42875-5,CD22 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51402,CD23,http://loinc.org,51269-9,CD23 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51403,CD25,http://loinc.org,51271-5,CD25 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51404,CD3,http://loinc.org,17826-9,CD3 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51405,CD33,http://loinc.org,51294-7,CD33 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51406,CD34,http://loinc.org,58939-0,CD34 cells [#/volume] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51407,CD38,http://loinc.org,51299-6,CD38 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51408,CD4,http://loinc.org,17822-8,CD3+CD4+ (T4 helper) cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51409,CD4/CD8 Ratio,http://loinc.org,18266-7,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51410,CD41,http://loinc.org,51320-0,CD41 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51411,CD45,http://loinc.org,17823-6,CD45 (Lymphs) cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51412,CD5,http://loinc.org,57423-6,CD5 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51413,CD56,http://loinc.org,57424-4,CD56 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51414,CD57,http://loinc.org,51351-5,CD57 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51415,CD64,http://loinc.org,51366-3,CD64 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51416,CD7,http://loinc.org,57425-1,CD7 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51417,CD71,http://loinc.org,57426-9,CD71 cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51418,CD8,http://loinc.org,17824-4,CD3+CD8+ (T8 suppressor) cells/100 cells in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51419,Eosinophils,http://loinc.org,26452-3,Eosinophils/100 leukocytes in Body fluid
https://mimic.mit.edu/fhir/CodeSystem/labitems,51420,FMC-7,http://loinc.org,57428-5,FMC7 cells/100 cells in Body fluid
